Continent,Region/Country,Product,Variable,Year,Unit,Quantity
Asia,Nepal,Wine,Exports, 2 014,1000 hl,0
Asia,Nepal,Wine,Imports, 2 014,1000 hl,8
Asia,Nepal,Wine,Consumption, 2 015,1000 hl,7
Asia,Nepal,Wine,Exports, 2 015,1000 hl,0
Asia,Nepal,Wine,Imports, 2 015,1000 hl,7
Asia,Nepal,Wine,Consumption, 2 016,1000 hl,7
Asia,Nepal,Wine,Exports, 2 016,1000 hl,0
Asia,Nepal,Wine,Imports, 2 016,1000 hl,8
Asia,Nepal,Wine,Consumption, 2 017,1000 hl,7
Asia,Nepal,Wine,Exports, 2 017,1000 hl,0
Asia,Nepal,Wine,Imports, 2 017,1000 hl,7
Asia,Nepal,Wine,Consumption, 2 018,1000 hl,8
Asia,Nepal,Wine,Exports, 2 018,1000 hl,0
Asia,Nepal,Wine,Imports, 2 018,1000 hl,9
Asia,Nepal,Wine,Consumption, 2 019,1000 hl,8
Asia,Nepal,Wine,Exports, 2 019,1000 hl,0
Asia,Nepal,Wine,Imports, 2 019,1000 hl,8
Asia,Nepal,Wine,Consumption, 2 020,1000 hl,7
Asia,Nepal,Wine,Exports, 2 020,1000 hl,0
Asia,Nepal,Wine,Imports, 2 020,1000 hl,3
Asia,Nepal,Wine,Consumption, 2 021,1000 hl,7
Asia,Nepal,Wine,Exports, 2 021,1000 hl,0
Asia,Nepal,Wine,Imports, 2 021,1000 hl,7
Europe,Netherlands,Wine,Consumption, 2 007,1000 hl,3564
Europe,Netherlands,Wine,Exports, 2 007,1000 hl,218
Europe,Netherlands,Wine,Imports, 2 007,1000 hl,3823
Europe,Netherlands,Wine,Consumption, 2 008,1000 hl,3568
Europe,Netherlands,Wine,Exports, 2 008,1000 hl,177
Europe,Netherlands,Wine,Imports, 2 008,1000 hl,3631
Europe,Netherlands,Wine,Consumption, 2 009,1000 hl,3568
Europe,Netherlands,Wine,Exports, 2 009,1000 hl,167
Europe,Netherlands,Wine,Imports, 2 009,1000 hl,3669
Europe,Netherlands,Wine,Consumption, 2 010,1000 hl,3500
Europe,Netherlands,Wine,Exports, 2 010,1000 hl,149
Europe,Netherlands,Wine,Imports, 2 010,1000 hl,3692
Europe,Netherlands,Wine,Production, 2 010,1000 hl,1
Europe,Netherlands,Wine,Consumption, 2 011,1000 hl,3289
Europe,Netherlands,Wine,Exports, 2 011,1000 hl,244
Europe,Netherlands,Wine,Imports, 2 011,1000 hl,3321
Europe,Netherlands,Wine,Production, 2 011,1000 hl,1
Europe,Netherlands,Wine,Consumption, 2 012,1000 hl,3157
Europe,Netherlands,Wine,Exports, 2 012,1000 hl,282
Europe,Netherlands,Wine,Imports, 2 012,1000 hl,3559
Europe,Netherlands,Wine,Production, 2 012,1000 hl,1
Europe,Netherlands,Wine,Consumption, 2 013,1000 hl,3323
Europe,Netherlands,Wine,Exports, 2 013,1000 hl,258
Europe,Netherlands,Wine,Imports, 2 013,1000 hl,3669
Europe,Netherlands,Wine,Production, 2 013,1000 hl,8
Europe,Netherlands,Wine,Consumption, 2 014,1000 hl,3426
Europe,Netherlands,Wine,Exports, 2 014,1000 hl,313
Europe,Netherlands,Wine,Imports, 2 014,1000 hl,3799
Europe,Netherlands,Wine,Production, 2 014,1000 hl,7
Europe,Netherlands,Wine,Consumption, 2 015,1000 hl,3452
Europe,Netherlands,Wine,Exports, 2 015,1000 hl,376
Europe,Netherlands,Wine,Imports, 2 015,1000 hl,3838
Europe,Netherlands,Wine,Production, 2 015,1000 hl,8
Europe,Netherlands,Wine,Consumption, 2 016,1000 hl,3636
Europe,Netherlands,Wine,Exports, 2 016,1000 hl,668
Europe,Netherlands,Wine,Imports, 2 016,1000 hl,4478
Europe,Netherlands,Wine,Production, 2 016,1000 hl,8
Europe,Netherlands,Wine,Consumption, 2 017,1000 hl,3729
Europe,Netherlands,Wine,Exports, 2 017,1000 hl,795
Europe,Netherlands,Wine,Imports, 2 017,1000 hl,4444
Europe,Netherlands,Wine,Production, 2 017,1000 hl,6
Europe,Netherlands,Wine,Consumption, 2 018,1000 hl,3573
Europe,Netherlands,Wine,Exports, 2 018,1000 hl,727
Europe,Netherlands,Wine,Imports, 2 018,1000 hl,4225
Europe,Netherlands,Wine,Production, 2 018,1000 hl,6
Europe,Netherlands,Wine,Consumption, 2 019,1000 hl,3532
Europe,Netherlands,Wine,Exports, 2 019,1000 hl,649
Europe,Netherlands,Wine,Imports, 2 019,1000 hl,4232
Europe,Netherlands,Wine,Production, 2 019,1000 hl,8
Europe,Netherlands,Wine,Consumption, 2 020,1000 hl,3650
Europe,Netherlands,Wine,Exports, 2 020,1000 hl,960
Europe,Netherlands,Wine,Imports, 2 020,1000 hl,4694
Europe,Netherlands,Wine,Production, 2 020,1000 hl,8
Europe,Netherlands,Wine,Consumption, 2 021,1000 hl,3748
Europe,Netherlands,Wine,Exports, 2 021,1000 hl,1165
Europe,Netherlands,Wine,Imports, 2 021,1000 hl,4910
Europe,Netherlands,Wine,Production, 2 021,1000 hl,8
America,Netherlands Antilles,Wine,Consumption, 2 007,1000 hl,22
America,Netherlands Antilles,Wine,Imports, 2 007,1000 hl,22
America,Netherlands Antilles,Wine,Consumption, 2 008,1000 hl,20
America,Netherlands Antilles,Wine,Imports, 2 008,1000 hl,20
America,Netherlands Antilles,Wine,Consumption, 2 009,1000 hl,30
America,Netherlands Antilles,Wine,Imports, 2 009,1000 hl,30
America,Netherlands Antilles,Wine,Consumption, 2 010,1000 hl,32
America,Netherlands Antilles,Wine,Imports, 2 010,1000 hl,32
America,Netherlands Antilles,Wine,Consumption, 2 011,1000 hl,32
America,Netherlands Antilles,Wine,Imports, 2 011,1000 hl,32
America,Netherlands Antilles,Wine,Consumption, 2 012,1000 hl,33
America,Netherlands Antilles,Wine,Imports, 2 012,1000 hl,33
America,Netherlands Antilles,Wine,Consumption, 2 013,1000 hl,33
America,Netherlands Antilles,Wine,Imports, 2 013,1000 hl,33
America,Netherlands Antilles,Wine,Consumption, 2 014,1000 hl,17
America,Netherlands Antilles,Wine,Imports, 2 014,1000 hl,0
America,Netherlands Antilles,Wine,Consumption, 2 015,1000 hl,0
America,Netherlands Antilles,Wine,Imports, 2 015,1000 hl,0
America,Netherlands Antilles,Wine,Consumption, 2 016,1000 hl,0
America,Netherlands Antilles,Wine,Imports, 2 016,1000 hl,0
America,Netherlands Antilles,Wine,Consumption, 2 017,1000 hl,0
America,Netherlands Antilles,Wine,Imports, 2 017,1000 hl,0
America,Netherlands Antilles,Wine,Consumption, 2 018,1000 hl,0
America,Netherlands Antilles,Wine,Imports, 2 018,1000 hl,0
America,Netherlands Antilles,Wine,Consumption, 2 019,1000 hl,0
America,Netherlands Antilles,Wine,Imports, 2 019,1000 hl,0
America,Netherlands Antilles,Wine,Consumption, 2 020,1000 hl,0
America,Netherlands Antilles,Wine,Imports, 2 020,1000 hl,0
America,Netherlands Antilles,Wine,Consumption, 2 021,1000 hl,0
America,Netherlands Antilles,Wine,Imports, 2 021,1000 hl,0
Oceania,New Caledonia,Wine,Consumption, 2 007,1000 hl,64
Oceania,New Caledonia,Wine,Imports, 2 007,1000 hl,63
Oceania,New Caledonia,Wine,Consumption, 2 008,1000 hl,67
Oceania,New Caledonia,Wine,Imports, 2 008,1000 hl,70
Oceania,New Caledonia,Wine,Consumption, 2 009,1000 hl,66
Oceania,New Caledonia,Wine,Imports, 2 009,1000 hl,61
Oceania,New Caledonia,Wine,Consumption, 2 010,1000 hl,64
Oceania,New Caledonia,Wine,Imports, 2 010,1000 hl,68
Oceania,New Caledonia,Wine,Consumption, 2 011,1000 hl,68
Oceania,New Caledonia,Wine,Imports, 2 011,1000 hl,68
Oceania,New Caledonia,Wine,Consumption, 2 012,1000 hl,68
Oceania,New Caledonia,Wine,Imports, 2 012,1000 hl,68
Oceania,New Caledonia,Wine,Consumption, 2 013,1000 hl,68
Oceania,New Caledonia,Wine,Imports, 2 013,1000 hl,68
Oceania,New Caledonia,Wine,Consumption, 2 014,1000 hl,71
Oceania,New Caledonia,Wine,Imports, 2 014,1000 hl,73
Oceania,New Caledonia,Wine,Consumption, 2 015,1000 hl,78
Oceania,New Caledonia,Wine,Imports, 2 015,1000 hl,82
Oceania,New Caledonia,Wine,Consumption, 2 016,1000 hl,68
Oceania,New Caledonia,Wine,Imports, 2 016,1000 hl,55
Oceania,New Caledonia,Wine,Consumption, 2 017,1000 hl,55
Oceania,New Caledonia,Wine,Imports, 2 017,1000 hl,57
Oceania,New Caledonia,Wine,Consumption, 2 018,1000 hl,50
Oceania,New Caledonia,Wine,Imports, 2 018,1000 hl,42
Oceania,New Caledonia,Wine,Consumption, 2 019,1000 hl,43
Oceania,New Caledonia,Wine,Imports, 2 019,1000 hl,44
Oceania,New Caledonia,Wine,Consumption, 2 020,1000 hl,44
Oceania,New Caledonia,Wine,Imports, 2 020,1000 hl,45
Oceania,New Caledonia,Wine,Consumption, 2 021,1000 hl,44
Oceania,New Caledonia,Wine,Imports, 2 021,1000 hl,34
Oceania,New Zealand,Wine,Consumption, 2 007,1000 hl,918
Oceania,New Zealand,Wine,Exports, 2 007,1000 hl,760
Oceania,New Zealand,Wine,Imports, 2 007,1000 hl,424
Oceania,New Zealand,Wine,Production, 2 007,1000 hl,1476
Oceania,New Zealand,Wine,Consumption, 2 008,1000 hl,874
Oceania,New Zealand,Wine,Exports, 2 008,1000 hl,886
Oceania,New Zealand,Wine,Imports, 2 008,1000 hl,409
Oceania,New Zealand,Wine,Production, 2 008,1000 hl,2052
Oceania,New Zealand,Wine,Consumption, 2 009,1000 hl,927
Oceania,New Zealand,Wine,Exports, 2 009,1000 hl,1126
Oceania,New Zealand,Wine,Imports, 2 009,1000 hl,315
Oceania,New Zealand,Wine,Production, 2 009,1000 hl,2050
Oceania,New Zealand,Wine,Consumption, 2 010,1000 hl,921
Oceania,New Zealand,Wine,Exports, 2 010,1000 hl,1420
Oceania,New Zealand,Wine,Imports, 2 010,1000 hl,327
Oceania,New Zealand,Wine,Production, 2 010,1000 hl,1900
Oceania,New Zealand,Wine,Consumption, 2 011,1000 hl,939
Oceania,New Zealand,Wine,Exports, 2 011,1000 hl,1547
Oceania,New Zealand,Wine,Imports, 2 011,1000 hl,277
Oceania,New Zealand,Wine,Production, 2 011,1000 hl,2350
Oceania,New Zealand,Wine,Consumption, 2 012,1000 hl,919
Oceania,New Zealand,Wine,Exports, 2 012,1000 hl,1789
Oceania,New Zealand,Wine,Imports, 2 012,1000 hl,342
Oceania,New Zealand,Wine,Production, 2 012,1000 hl,1940
Oceania,New Zealand,Wine,Consumption, 2 013,1000 hl,925
Oceania,New Zealand,Wine,Exports, 2 013,1000 hl,1784
Oceania,New Zealand,Wine,Imports, 2 013,1000 hl,409
Oceania,New Zealand,Wine,Production, 2 013,1000 hl,2484
Oceania,New Zealand,Wine,Consumption, 2 014,1000 hl,906
Oceania,New Zealand,Wine,Exports, 2 014,1000 hl,1878
Oceania,New Zealand,Wine,Imports, 2 014,1000 hl,407
Oceania,New Zealand,Wine,Production, 2 014,1000 hl,3204
Oceania,New Zealand,Wine,Consumption, 2 015,1000 hl,960
Oceania,New Zealand,Wine,Exports, 2 015,1000 hl,2055
Oceania,New Zealand,Wine,Imports, 2 015,1000 hl,345
Oceania,New Zealand,Wine,Production, 2 015,1000 hl,2347
Oceania,New Zealand,Wine,Consumption, 2 016,1000 hl,934
Oceania,New Zealand,Wine,Exports, 2 016,1000 hl,2126
Oceania,New Zealand,Wine,Imports, 2 016,1000 hl,372
Oceania,New Zealand,Wine,Production, 2 016,1000 hl,3139
Oceania,New Zealand,Wine,Consumption, 2 017,1000 hl,920
Oceania,New Zealand,Wine,Exports, 2 017,1000 hl,2553
Oceania,New Zealand,Wine,Imports, 2 017,1000 hl,399
Oceania,New Zealand,Wine,Production, 2 017,1000 hl,2851
Oceania,New Zealand,Wine,Consumption, 2 018,1000 hl,945
Oceania,New Zealand,Wine,Exports, 2 018,1000 hl,2551
Oceania,New Zealand,Wine,Imports, 2 018,1000 hl,409
Oceania,New Zealand,Wine,Production, 2 018,1000 hl,3017
Oceania,New Zealand,Wine,Consumption, 2 019,1000 hl,931
Oceania,New Zealand,Wine,Exports, 2 019,1000 hl,2700
Oceania,New Zealand,Wine,Imports, 2 019,1000 hl,425
Oceania,New Zealand,Wine,Production, 2 019,1000 hl,2974
Oceania,New Zealand,Wine,Consumption, 2 020,1000 hl,917
Oceania,New Zealand,Wine,Exports, 2 020,1000 hl,2865
Oceania,New Zealand,Wine,Imports, 2 020,1000 hl,416
Oceania,New Zealand,Wine,Production, 2 020,1000 hl,3290
Oceania,New Zealand,Wine,Consumption, 2 021,1000 hl,902
Oceania,New Zealand,Wine,Exports, 2 021,1000 hl,2849
Oceania,New Zealand,Wine,Imports, 2 021,1000 hl,410
Oceania,New Zealand,Wine,Production, 2 021,1000 hl,2664
America,Nicaragua,Wine,Consumption, 2 007,1000 hl,9
America,Nicaragua,Wine,Exports, 2 007,1000 hl,0
America,Nicaragua,Wine,Imports, 2 007,1000 hl,9
America,Nicaragua,Wine,Consumption, 2 008,1000 hl,8
America,Nicaragua,Wine,Exports, 2 008,1000 hl,0
America,Nicaragua,Wine,Imports, 2 008,1000 hl,8
America,Nicaragua,Wine,Consumption, 2 009,1000 hl,8
America,Nicaragua,Wine,Exports, 2 009,1000 hl,0
America,Nicaragua,Wine,Imports, 2 009,1000 hl,8
America,Nicaragua,Wine,Consumption, 2 010,1000 hl,9
America,Nicaragua,Wine,Exports, 2 010,1000 hl,0
America,Nicaragua,Wine,Imports, 2 010,1000 hl,9
America,Nicaragua,Wine,Consumption, 2 011,1000 hl,9
America,Nicaragua,Wine,Exports, 2 011,1000 hl,0
America,Nicaragua,Wine,Imports, 2 011,1000 hl,9
America,Nicaragua,Wine,Consumption, 2 012,1000 hl,10
America,Nicaragua,Wine,Exports, 2 012,1000 hl,0
America,Nicaragua,Wine,Imports, 2 012,1000 hl,12
America,Nicaragua,Wine,Consumption, 2 013,1000 hl,12
America,Nicaragua,Wine,Exports, 2 013,1000 hl,0
America,Nicaragua,Wine,Imports, 2 013,1000 hl,11
America,Nicaragua,Wine,Consumption, 2 014,1000 hl,12
America,Nicaragua,Wine,Exports, 2 014,1000 hl,0
America,Nicaragua,Wine,Imports, 2 014,1000 hl,12
America,Nicaragua,Wine,Consumption, 2 015,1000 hl,13
America,Nicaragua,Wine,Exports, 2 015,1000 hl,0
America,Nicaragua,Wine,Imports, 2 015,1000 hl,14
America,Nicaragua,Wine,Consumption, 2 016,1000 hl,14
America,Nicaragua,Wine,Exports, 2 016,1000 hl,0
America,Nicaragua,Wine,Imports, 2 016,1000 hl,15
America,Nicaragua,Wine,Consumption, 2 017,1000 hl,12
America,Nicaragua,Wine,Exports, 2 017,1000 hl,0
America,Nicaragua,Wine,Imports, 2 017,1000 hl,10
America,Nicaragua,Wine,Consumption, 2 018,1000 hl,11
America,Nicaragua,Wine,Exports, 2 018,1000 hl,0
America,Nicaragua,Wine,Imports, 2 018,1000 hl,12
America,Nicaragua,Wine,Consumption, 2 019,1000 hl,11
America,Nicaragua,Wine,Exports, 2 019,1000 hl,0
America,Nicaragua,Wine,Imports, 2 019,1000 hl,11
America,Nicaragua,Wine,Consumption, 2 020,1000 hl,11
America,Nicaragua,Wine,Exports, 2 020,1000 hl,0
America,Nicaragua,Wine,Imports, 2 020,1000 hl,13
America,Nicaragua,Wine,Consumption, 2 021,1000 hl,11
America,Nicaragua,Wine,Exports, 2 021,1000 hl,0
America,Nicaragua,Wine,Imports, 2 021,1000 hl,14
Africa,Niger,Wine,Consumption, 2 007,1000 hl,6
Africa,Niger,Wine,Exports, 2 007,1000 hl,0
Africa,Niger,Wine,Imports, 2 007,1000 hl,7
Africa,Niger,Wine,Consumption, 2 008,1000 hl,6
Africa,Niger,Wine,Exports, 2 008,1000 hl,0
Africa,Niger,Wine,Imports, 2 008,1000 hl,6
Africa,Niger,Wine,Consumption, 2 009,1000 hl,4
Africa,Niger,Wine,Exports, 2 009,1000 hl,0
Africa,Niger,Wine,Imports, 2 009,1000 hl,6
Africa,Niger,Wine,Consumption, 2 010,1000 hl,8
Africa,Niger,Wine,Exports, 2 010,1000 hl,0
Africa,Niger,Wine,Imports, 2 010,1000 hl,8
Africa,Niger,Wine,Consumption, 2 011,1000 hl,9
Africa,Niger,Wine,Exports, 2 011,1000 hl,0
Africa,Niger,Wine,Imports, 2 011,1000 hl,9
Africa,Niger,Wine,Consumption, 2 012,1000 hl,9
Africa,Niger,Wine,Exports, 2 012,1000 hl,0
Africa,Niger,Wine,Imports, 2 012,1000 hl,9
Africa,Niger,Wine,Consumption, 2 013,1000 hl,8
Africa,Niger,Wine,Exports, 2 013,1000 hl,0
Africa,Niger,Wine,Imports, 2 013,1000 hl,8
Africa,Niger,Wine,Consumption, 2 014,1000 hl,7
Africa,Niger,Wine,Exports, 2 014,1000 hl,0
Africa,Niger,Wine,Imports, 2 014,1000 hl,6
Africa,Niger,Wine,Consumption, 2 015,1000 hl,6
Africa,Niger,Wine,Exports, 2 015,1000 hl,0
Africa,Niger,Wine,Imports, 2 015,1000 hl,5
Africa,Niger,Wine,Consumption, 2 016,1000 hl,8
Africa,Niger,Wine,Exports, 2 016,1000 hl,0
Africa,Niger,Wine,Imports, 2 016,1000 hl,10
Africa,Niger,Wine,Consumption, 2 017,1000 hl,8
Africa,Niger,Wine,Exports, 2 017,1000 hl,0
Africa,Niger,Wine,Imports, 2 017,1000 hl,7
Africa,Niger,Wine,Consumption, 2 018,1000 hl,5
Africa,Niger,Wine,Exports, 2 018,1000 hl,0
Africa,Niger,Wine,Imports, 2 018,1000 hl,4
Africa,Niger,Wine,Consumption, 2 019,1000 hl,7
Africa,Niger,Wine,Exports, 2 019,1000 hl,0
Africa,Niger,Wine,Imports, 2 019,1000 hl,10
Africa,Niger,Wine,Consumption, 2 020,1000 hl,10
Africa,Niger,Wine,Exports, 2 020,1000 hl,0
Africa,Niger,Wine,Imports, 2 020,1000 hl,10
Africa,Niger,Wine,Consumption, 2 021,1000 hl,10
Africa,Niger,Wine,Exports, 2 021,1000 hl,0
Africa,Niger,Wine,Imports, 2 021,1000 hl,10
Africa,Nigeria,Wine,Consumption, 2 007,1000 hl,63
Africa,Nigeria,Wine,Exports, 2 007,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 007,1000 hl,63
Africa,Nigeria,Wine,Consumption, 2 008,1000 hl,258
Africa,Nigeria,Wine,Exports, 2 008,1000 hl,1
Africa,Nigeria,Wine,Imports, 2 008,1000 hl,258
Africa,Nigeria,Wine,Consumption, 2 009,1000 hl,130
Africa,Nigeria,Wine,Exports, 2 009,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 009,1000 hl,130
Africa,Nigeria,Wine,Consumption, 2 010,1000 hl,213
Africa,Nigeria,Wine,Exports, 2 010,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 010,1000 hl,213
Africa,Nigeria,Wine,Consumption, 2 011,1000 hl,243
Africa,Nigeria,Wine,Exports, 2 011,1000 hl,2
Africa,Nigeria,Wine,Imports, 2 011,1000 hl,275
Africa,Nigeria,Wine,Consumption, 2 012,1000 hl,328
Africa,Nigeria,Wine,Exports, 2 012,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 012,1000 hl,346
Africa,Nigeria,Wine,Consumption, 2 013,1000 hl,375
Africa,Nigeria,Wine,Exports, 2 013,1000 hl,4
Africa,Nigeria,Wine,Imports, 2 013,1000 hl,371
Africa,Nigeria,Wine,Consumption, 2 014,1000 hl,370
Africa,Nigeria,Wine,Exports, 2 014,1000 hl,8
Africa,Nigeria,Wine,Imports, 2 014,1000 hl,382
Africa,Nigeria,Wine,Consumption, 2 015,1000 hl,334
Africa,Nigeria,Wine,Exports, 2 015,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 015,1000 hl,295
Africa,Nigeria,Wine,Consumption, 2 016,1000 hl,233
Africa,Nigeria,Wine,Exports, 2 016,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 016,1000 hl,171
Africa,Nigeria,Wine,Consumption, 2 017,1000 hl,192
Africa,Nigeria,Wine,Exports, 2 017,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 017,1000 hl,213
Africa,Nigeria,Wine,Consumption, 2 018,1000 hl,230
Africa,Nigeria,Wine,Exports, 2 018,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 018,1000 hl,248
Africa,Nigeria,Wine,Consumption, 2 019,1000 hl,264
Africa,Nigeria,Wine,Exports, 2 019,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 019,1000 hl,279
Africa,Nigeria,Wine,Consumption, 2 020,1000 hl,279
Africa,Nigeria,Wine,Exports, 2 020,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 020,1000 hl,190
Africa,Nigeria,Wine,Consumption, 2 021,1000 hl,279
Africa,Nigeria,Wine,Exports, 2 021,1000 hl,0
Africa,Nigeria,Wine,Imports, 2 021,1000 hl,520
Oceania,Niue,Wine,Consumption, 2 007,1000 hl,0
Oceania,Niue,Wine,Imports, 2 007,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 008,1000 hl,0
Oceania,Niue,Wine,Imports, 2 008,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 009,1000 hl,0
Oceania,Niue,Wine,Imports, 2 009,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 010,1000 hl,0
Oceania,Niue,Wine,Imports, 2 010,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 011,1000 hl,0
Oceania,Niue,Wine,Imports, 2 011,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 012,1000 hl,0
Oceania,Niue,Wine,Imports, 2 012,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 013,1000 hl,0
Oceania,Niue,Wine,Imports, 2 013,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 014,1000 hl,0
Oceania,Niue,Wine,Imports, 2 014,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 015,1000 hl,0
Oceania,Niue,Wine,Imports, 2 015,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 016,1000 hl,0
Oceania,Niue,Wine,Imports, 2 016,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 017,1000 hl,0
Oceania,Niue,Wine,Imports, 2 017,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 018,1000 hl,0
Oceania,Niue,Wine,Imports, 2 018,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 019,1000 hl,0
Oceania,Niue,Wine,Imports, 2 019,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 020,1000 hl,0
Oceania,Niue,Wine,Imports, 2 020,1000 hl,0
Oceania,Niue,Wine,Consumption, 2 021,1000 hl,0
Oceania,Niue,Wine,Imports, 2 021,1000 hl,0
Oceania,Norfolk Island,Wine,Imports, 2 007,1000 hl,1
Oceania,Norfolk Island,Wine,Imports, 2 008,1000 hl,0
Oceania,Norfolk Island,Wine,Imports, 2 009,1000 hl,0
Oceania,Norfolk Island,Wine,Imports, 2 010,1000 hl,0
Oceania,Norfolk Island,Wine,Imports, 2 011,1000 hl,0
Oceania,Norfolk Island,Wine,Imports, 2 012,1000 hl,0
Oceania,Norfolk Island,Wine,Imports, 2 013,1000 hl,0
Oceania,Norfolk Island,Wine,Imports, 2 014,1000 hl,1
Oceania,Norfolk Island,Wine,Imports, 2 015,1000 hl,1
Oceania,Norfolk Island,Wine,Imports, 2 016,1000 hl,1
Oceania,Norfolk Island,Wine,Imports, 2 017,1000 hl,1
Oceania,Norfolk Island,Wine,Imports, 2 018,1000 hl,1
Oceania,Norfolk Island,Wine,Imports, 2 019,1000 hl,1
Oceania,Norfolk Island,Wine,Imports, 2 020,1000 hl,1
Oceania,Norfolk Island,Wine,Imports, 2 021,1000 hl,1
Europe,Norway,Wine,Consumption, 2 007,1000 hl,658
Europe,Norway,Wine,Exports, 2 007,1000 hl,14
Europe,Norway,Wine,Imports, 2 007,1000 hl,723
Europe,Norway,Wine,Consumption, 2 008,1000 hl,674
Europe,Norway,Wine,Exports, 2 008,1000 hl,12
Europe,Norway,Wine,Imports, 2 008,1000 hl,737
Europe,Norway,Wine,Consumption, 2 009,1000 hl,698
Europe,Norway,Wine,Exports, 2 009,1000 hl,12
Europe,Norway,Wine,Imports, 2 009,1000 hl,761
Europe,Norway,Wine,Consumption, 2 010,1000 hl,729
Europe,Norway,Wine,Exports, 2 010,1000 hl,12
Europe,Norway,Wine,Imports, 2 010,1000 hl,773
Europe,Norway,Wine,Consumption, 2 011,1000 hl,741
Europe,Norway,Wine,Exports, 2 011,1000 hl,13
Europe,Norway,Wine,Imports, 2 011,1000 hl,798
Europe,Norway,Wine,Consumption, 2 012,1000 hl,749
Europe,Norway,Wine,Exports, 2 012,1000 hl,13
Europe,Norway,Wine,Imports, 2 012,1000 hl,828
Europe,Norway,Wine,Consumption, 2 013,1000 hl,759
Europe,Norway,Wine,Exports, 2 013,1000 hl,10
Europe,Norway,Wine,Imports, 2 013,1000 hl,817
Europe,Norway,Wine,Consumption, 2 014,1000 hl,773
Europe,Norway,Wine,Exports, 2 014,1000 hl,12
Europe,Norway,Wine,Imports, 2 014,1000 hl,855
Europe,Norway,Wine,Consumption, 2 015,1000 hl,780
Europe,Norway,Wine,Exports, 2 015,1000 hl,19
Europe,Norway,Wine,Imports, 2 015,1000 hl,841
Europe,Norway,Wine,Consumption, 2 016,1000 hl,764
Europe,Norway,Wine,Exports, 2 016,1000 hl,30
Europe,Norway,Wine,Imports, 2 016,1000 hl,871
Europe,Norway,Wine,Consumption, 2 017,1000 hl,761
Europe,Norway,Wine,Exports, 2 017,1000 hl,24
Europe,Norway,Wine,Imports, 2 017,1000 hl,844
Europe,Norway,Wine,Consumption, 2 018,1000 hl,772
Europe,Norway,Wine,Exports, 2 018,1000 hl,23
Europe,Norway,Wine,Imports, 2 018,1000 hl,862
Europe,Norway,Wine,Consumption, 2 019,1000 hl,789
Europe,Norway,Wine,Exports, 2 019,1000 hl,26
Europe,Norway,Wine,Imports, 2 019,1000 hl,867
Europe,Norway,Wine,Consumption, 2 020,1000 hl,1052
Europe,Norway,Wine,Exports, 2 020,1000 hl,29
Europe,Norway,Wine,Imports, 2 020,1000 hl,1111
Europe,Norway,Wine,Consumption, 2 021,1000 hl,1066
Europe,Norway,Wine,Exports, 2 021,1000 hl,19
Europe,Norway,Wine,Imports, 2 021,1000 hl,1091
Asia,Oman,Wine,Exports, 2 007,1000 hl,0
Asia,Oman,Wine,Imports, 2 007,1000 hl,2
Asia,Oman,Wine,Exports, 2 008,1000 hl,0
Asia,Oman,Wine,Imports, 2 008,1000 hl,2
Asia,Oman,Wine,Exports, 2 009,1000 hl,0
Asia,Oman,Wine,Imports, 2 009,1000 hl,2
Asia,Oman,Wine,Exports, 2 010,1000 hl,0
Asia,Oman,Wine,Imports, 2 010,1000 hl,4
Asia,Oman,Wine,Exports, 2 011,1000 hl,0
Asia,Oman,Wine,Imports, 2 011,1000 hl,4
Asia,Oman,Wine,Exports, 2 012,1000 hl,0
Asia,Oman,Wine,Imports, 2 012,1000 hl,4
Asia,Oman,Wine,Exports, 2 013,1000 hl,0
Asia,Oman,Wine,Imports, 2 013,1000 hl,10
Asia,Oman,Wine,Exports, 2 014,1000 hl,0
Asia,Oman,Wine,Imports, 2 014,1000 hl,11
Asia,Oman,Wine,Exports, 2 015,1000 hl,0
